eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,interband_pairing_weight_mean,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw,theta_deg,moire_cell_area_A2,moire_reciprocal_scale_Ainv,D_iso_eV_A2_per_flavor,D_iso_eV_A2_spin_valley,D_iso_cell_K_per_flavor,D_iso_cell_K_spin_valley,Dxx_total_eV_A2_per_flavor,Dxx_total_eV_A2_spin_valley,Dxx_total_cell_K_per_flavor,Dxx_total_cell_K_spin_valley,Dxx_conv_eV_A2_per_flavor,Dxx_conv_eV_A2_spin_valley,Dxx_conv_cell_K_per_flavor,Dxx_conv_cell_K_spin_valley,Dxx_geom_eV_A2_per_flavor,Dxx_geom_eV_A2_spin_valley,Dxx_geom_cell_K_per_flavor,Dxx_geom_cell_K_spin_valley,Dxx_cross_eV_A2_per_flavor,Dxx_cross_eV_A2_spin_valley,Dxx_cross_cell_K_per_flavor,Dxx_cross_cell_K_spin_valley,Dyy_total_eV_A2_per_flavor,Dyy_total_eV_A2_spin_valley,Dyy_total_cell_K_per_flavor,Dyy_total_cell_K_spin_valley,Dyy_conv_eV_A2_per_flavor,Dyy_conv_eV_A2_spin_valley,Dyy_conv_cell_K_per_flavor,Dyy_conv_cell_K_spin_valley,Dyy_geom_eV_A2_per_flavor,Dyy_geom_eV_A2_spin_valley,Dyy_geom_cell_K_per_flavor,Dyy_geom_cell_K_spin_valley,Dyy_cross_eV_A2_per_flavor,Dyy_cross_eV_A2_spin_valley,Dyy_cross_cell_K_per_flavor,Dyy_cross_cell_K_spin_valley
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-6.0420300659872555e-18,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,1.05,15605.571114505186,0.05404738908671809,84.272932417637,337.091729670548,62.666515957049114,250.66606382819646,85.04281578328374,340.17126313313497,63.23901185619823,252.95604742479293,26.774009768871966,107.09603907548787,19.90952328679214,79.63809314716856,58.26880601441178,233.07522405764712,43.3294885694061,173.3179542776244,1.9674783344475592e-15,7.869913337790237e-15,1.4630440510813728e-15,5.852176204325491e-15,83.50304905199025,334.012196207961,62.09402005789998,248.37608023159993,22.419516429565718,89.67806571826287,16.67146192469114,66.68584769876456,61.083532622424535,244.33413048969814,45.42255813320885,181.6902325328354,-1.9303561017221334e-15,-7.721424406888534e-15,-1.4354394463439883e-15,-5.741757785375953e-15
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,0.030413556047206164,1.0079964438031896,0.0039822997833821846,0.0,0.0,1.3631985275231243e-15,87217.33029779911,26853.76298595038,60577.91368175509,-214.34636990634914,86525.43452308867,23001.32973314486,63303.636130783554,220.46865916025854,1.05,15605.571114505186,0.05404738908671809,86.87138241044389,347.48552964177554,64.5987592440259,258.3950369761036,87.21733029779911,348.86932119119643,64.85601086897015,259.4240434758806,26.85376298595038,107.41505194380152,19.96882888002701,79.87531552010805,60.57791368175509,242.31165472702037,45.04657290871681,180.18629163486725,-0.21434636990634914,-0.8573854796253966,-0.15939091977367342,-0.6375636790946937,86.52543452308866,346.10173809235465,64.34150761908165,257.3660304763266,23.00132973314486,92.00531893257944,17.104106329327227,68.4164253173089,63.30363613078355,253.2145445231342,47.073457751171645,188.29383100468658,0.22046865916025854,0.8818746366410342,0.16394353858278807,0.6557741543311523
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,0.1082416470827977,0.9774374087336946,-0.011410015389945497,0.0,0.0,1.286405566988752e-15,90117.66783892804,25965.03368180227,64640.42850332712,-487.7943462013401,92197.89117308159,23954.420502643832,67784.95817205521,458.51249838255507,1.05,15605.571114505186,0.05404738908671809,91.15777950600483,364.6311180240193,67.78618329919028,271.14473319676114,90.11766783892804,360.47067135571217,67.01274190452084,268.05096761808335,25.965033681802268,103.86013472720907,19.307957500307005,77.23183000122802,64.64042850332713,258.5617140133085,48.06751501418592,192.2700600567437,-0.4877943462013401,-1.9511773848053604,-0.3627306099720714,-1.4509224398882856,92.19789117308159,368.79156469232635,68.55962469385969,274.23849877543876,23.95442050264383,95.81768201057533,17.81283778321008,71.25135113284033,67.78495817205521,271.13983268822085,50.40583068695966,201.62332274783864,0.4585124983825551,1.8340499935302204,0.3409562236899615,1.363824894759846
