eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,interband_pairing_weight_mean,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,4,196,1.0,0.0,-6.797283824235658e-18,0.9305933818435963,-0.03595092514516172,0.0,0.0,1.2351794739814263e-15,57967.392549013006,26337.55360328639,31629.83894572662,-1.0579836326746308e-12,62290.7852989175,22172.07988347823,40118.70541543927,4.73308467249177e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,4,196,1.0,0.0,0.01963885953269404,0.9247722872472778,-0.03908395463252926,0.0,0.0,1.1794756068572935e-15,59815.559744451784,26490.761021344784,33512.263170227125,-187.46444712012246,64681.39299729849,22783.124661815535,41678.91360987395,219.35472560900976
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,4,196,1.0,0.0,0.0739983959001637,0.8921861713181439,-0.05697844657999496,0.0,0.0,1.2466426258550126e-15,61984.12314635193,25579.796204884246,36862.76392514424,-458.43698367654434,69474.42713080235,23802.273826801094,45209.100105511265,463.05319848999056
