normalization,mu_meV,nu_proxy,eta_baseline,eta_target,D_iso_baseline,D_iso_target,D_iso_rel_target_vs_baseline,geom_fraction_baseline,geom_fraction_target,geom_fraction_delta_target_vs_baseline,anisotropy_ratio_baseline,anisotropy_ratio_target,W_inter_baseline,W_inter_target
fixed_delta0,-4.0,-1.3112947658402203,0.0,1.0,60131.5349062982,59762.875666278305,-0.00613088025433528,0.6035190961252062,0.6042900321378761,0.000770936012669976,1.1554825144533891,1.1712907657178446,-6.519511613396792e-33,0.10994052755161046
fixed_delta0,0.0,-0.37465564738292034,0.0,1.0,85469.55404501024,86155.57558753373,0.008026501953692478,0.6983981050114101,0.6937975708975525,-0.004600534113857635,1.0732490346438224,1.0872998136925343,-6.519511613396792e-33,0.10994052755161046
fixed_delta0,2.0,0.12121212121212155,0.0,1.0,87209.59772243354,88236.56857416705,0.01177589254570477,0.7221476283261938,0.7176762029653881,-0.004471425360805692,1.0489786966508996,1.0477877741062265,-6.519511613396792e-33,0.10994052755161046
fixed_delta0,4.0,0.6887052341597792,0.0,1.0,84046.05975519902,84020.77969239463,-0.0003007881973053905,0.6732176293432931,0.6831029949877582,0.009885365644465072,1.061333369519381,1.034893281921102,-6.519511613396792e-33,0.10994052755161046
fixed_frobenius_norm,-4.0,-1.3112947658402203,0.0,1.0,60131.5349062982,63840.863979658854,0.06168691817264982,0.6035190961252062,0.6343005818191821,0.030781485693975985,1.1554825144533891,1.146774261631327,-6.519511613396792e-33,0.10994052755161048
fixed_frobenius_norm,0.0,-0.37465564738292034,0.0,1.0,85469.55404501024,92276.6330555022,0.07964331961890414,0.6983981050114101,0.711482302777687,0.013084197766276895,1.0732490346438224,1.0744142082444452,-6.519511613396792e-33,0.10994052755161048
fixed_frobenius_norm,2.0,0.12121212121212155,0.0,1.0,87209.59772243354,95295.96994992025,0.09272342080081164,0.7221476283261938,0.7339676214951635,0.011819993168969645,1.0489786966508996,1.0463236582774296,-6.519511613396792e-33,0.10994052755161048
fixed_frobenius_norm,4.0,0.6887052341597792,0.0,1.0,84046.05975519902,89155.05464297369,0.06078803578247016,0.6732176293432931,0.706746539781649,0.03352891043835593,1.061333369519381,1.0451849476499135,-6.519511613396792e-33,0.10994052755161048
