eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,-6.0420300659872555e-18,61077.49272846766,0.582254035574249,1.2371527335453383,0.10600650102664622,0.0,0.0,1.3270864623711207e-15,67552.10402409294,31255.54338878417,36296.56063530877,8.306099572313987e-13,54602.881432842376,19774.20882033686,34828.67261250552,2.7957681521336187e-12
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.00784264030618254,61827.25868827207,0.5827265095772802,1.2450227216806513,0.10914041952200125,0.0,0.0,1.4389446493402672e-15,68575.11163940538,31652.493994172786,36833.34303724617,89.27460798641805,55079.40573713876,19863.764240097742,35223.42226705055,-7.780770009525227
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.030413556047206164,63334.94055200195,0.5877132890371642,1.2561391292643502,0.1135298466047475,0.0,0.0,1.393939512836144e-15,70525.34663759153,32147.493936255356,38154.531002602766,223.321698733424,56144.53446641236,19863.437594711522,36291.041442977905,-9.944571277055822
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.06509878715881894,65099.29337776104,0.5960489109923052,1.2671242498677702,0.11782514782035004,0.0,0.0,1.4184761538346884e-15,72769.62724299607,32408.9807152974,39941.49096722399,419.155560474699,57428.95951252601,19771.462310400282,37663.23488114212,-5.737679016383152
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.1082416470827977,66520.79882026077,0.608271495427035,1.2700252945322879,0.11895254875912005,0.0,0.0,1.5747256221266344e-15,74433.61738542345,31858.289095906446,41898.4223382471,676.9059512699183,58607.98025509808,19577.77234004187,39026.989212554814,3.2187025014060513
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,-6.0420300659872555e-18,61077.49272846766,0.582254035574249,1.2371527335453383,0.10600650102664622,0.0,0.0,1.3270864623711207e-15,67552.10402409294,31255.54338878417,36296.56063530877,8.306099572313987e-13,54602.881432842376,19774.20882033686,34828.67261250552,2.7957681521336187e-12
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.007842640306182558,61380.34020647187,0.5799543764451512,1.2442530659996338,0.10883490355881004,0.0,0.0,1.5145506554192038e-15,68060.66361325019,31584.138021452138,36387.98989215668,88.53569964137097,54700.016799693556,19900.848039836816,34807.603968714604,-8.43520885785793
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.030413556047206188,61753.98450392156,0.5773938895724362,1.2540797473037961,0.11271994595919338,0.0,0.0,1.3508263624802366e-15,68714.89029996847,31983.998573078836,36512.65348254196,218.23824434767678,54793.07870787466,20007.071192997755,34800.09313608848,-14.085621211588771
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.06509878715881898,62233.61670895257,0.5743725917881775,1.2677175216749388,0.11805593911767383,0.0,0.0,1.6657708850747807e-15,69580.66477421732,32485.087801066755,36683.763004247914,411.81396890266456,54886.56864368782,20095.470579088014,34806.80444669832,-15.706382098527698
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.10824164708279772,62852.605466982626,0.5708294461880161,1.2861612070553696,0.12517105363009468,0.0,0.0,1.2883289791260008e-15,70719.93231668149,33078.83199786354,36928.09129570452,713.0090231134275,54985.27861728376,20168.606689017703,34828.14464467861,-11.472716412554895
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,-6.0420300659872555e-18,72613.95396039194,0.6051548866241803,1.1253139644055654,0.05896256576877794,0.0,0.0,1.6086506147077023e-15,76895.45899651256,32668.003541646478,44227.45545486606,9.094947017729282e-13,68332.44892427132,24674.526226668524,43657.9226976028,-7.795668872339384e-13
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.00784264030618254,73097.2362458462,0.6088099813637265,1.1326888848716938,0.06221670953176868,0.0,0.0,1.1759603611963042e-15,77645.10576092909,32669.254025654733,44915.17060894155,60.68112633280922,68549.36673076331,24501.595377195663,44089.483464205536,-41.712110637885104
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.030413556047206164,74490.49349944669,0.6159263677153329,1.1320249591772598,0.06192467804326629,0.0,0.0,1.302312849930498e-15,79103.29332668395,32599.887973319797,46407.071289006766,96.33406435740213,69877.69367220944,24602.69646479781,45354.24689186687,-79.24968445524499
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.06509878715881894,76301.4830707305,0.6242317464433962,1.1253676148619398,0.05898632028891786,0.0,0.0,1.0871493359927294e-15,80802.22678966005,32455.41713363958,48248.70441627506,98.10523974542049,71800.73935180095,24897.97020880595,47010.91165065159,-108.14250765657864
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.1082416470827977,78311.73877763817,0.6305866148399342,1.1203445231064089,0.05675706084315877,0.0,0.0,1.2475425704863989e-15,82756.48290017413,32619.737320710272,50063.579724442505,73.16585502134882,73866.9946551022,25292.673143034248,48701.088791597605,-126.76727952966435
