eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw,theta_deg,moire_cell_area_A2,moire_reciprocal_scale_Ainv,D_iso_eV_A2_per_flavor,D_iso_eV_A2_spin_valley,D_iso_cell_K_per_flavor,D_iso_cell_K_spin_valley,Dxx_total_eV_A2_per_flavor,Dxx_total_eV_A2_spin_valley,Dxx_total_cell_K_per_flavor,Dxx_total_cell_K_spin_valley,Dxx_conv_eV_A2_per_flavor,Dxx_conv_eV_A2_spin_valley,Dxx_conv_cell_K_per_flavor,Dxx_conv_cell_K_spin_valley,Dxx_geom_eV_A2_per_flavor,Dxx_geom_eV_A2_spin_valley,Dxx_geom_cell_K_per_flavor,Dxx_geom_cell_K_spin_valley,Dxx_cross_eV_A2_per_flavor,Dxx_cross_eV_A2_spin_valley,Dxx_cross_cell_K_per_flavor,Dxx_cross_cell_K_spin_valley,Dyy_total_eV_A2_per_flavor,Dyy_total_eV_A2_spin_valley,Dyy_total_cell_K_per_flavor,Dyy_total_cell_K_spin_valley,Dyy_conv_eV_A2_per_flavor,Dyy_conv_eV_A2_spin_valley,Dyy_conv_cell_K_per_flavor,Dyy_conv_cell_K_spin_valley,Dyy_geom_eV_A2_per_flavor,Dyy_geom_eV_A2_spin_valley,Dyy_geom_cell_K_per_flavor,Dyy_geom_cell_K_spin_valley,Dyy_cross_eV_A2_per_flavor,Dyy_cross_eV_A2_spin_valley,Dyy_cross_cell_K_per_flavor,Dyy_cross_cell_K_spin_valley
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.06509878715881894,76301.4830707305,0.6242317464433962,1.1253676148619398,0.05898632028891786,0.0,0.0,1.0871493359927294e-15,80802.22678966005,32455.41713363958,48248.70441627506,98.10523974542049,71800.73935180095,24897.97020880595,47010.91165065159,-108.14250765657864,1.05,15605.571114505186,0.05404738908671809,76.3014830707305,305.205932282922,56.73883617461189,226.95534469844756,80.80222678966005,323.2089071586402,60.08565133802799,240.34260535211197,32.45541713363958,129.8216685345583,24.134296236643753,96.53718494657501,48.24870441627506,192.99481766510024,35.87840269073941,143.51361076295763,0.09810523974542049,0.39242095898168194,0.07295241064484259,0.29180964257937037,71.80073935180094,287.20295740720377,53.3920210111958,213.5680840447832,24.89797020880595,99.5918808352238,18.51447437067862,74.05789748271448,47.01091165065159,188.04364660260637,34.957962902148054,139.83185160859222,-0.10814250765657864,-0.43257003062631455,-0.08041626163085776,-0.32166504652343103
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.1082416470827977,78311.73877763817,0.6305866148399342,1.1203445231064089,0.05675706084315877,0.0,0.0,1.2475425704863989e-15,82756.48290017413,32619.737320710272,50063.579724442505,73.16585502134882,73866.9946551022,25292.673143034248,48701.088791597605,-126.76727952966435,1.05,15605.571114505186,0.05404738908671809,78.31173877763817,313.2469551105527,58.233690070408144,232.93476028163258,82.75648290017413,331.02593160069654,61.538863160855946,246.15545264342379,32.61973732071027,130.47894928284109,24.25648699623545,97.0259479849418,50.063579724442505,200.25431889777002,37.22796902475162,148.9118760990065,0.07316585502134881,0.29266342008539525,0.05440713986887347,0.2176285594754939,73.8669946551022,295.4679786204088,54.928516979960335,219.71406791984134,25.292673143034246,101.17069257213699,18.807980921554677,75.2319236862187,48.701088791597606,194.80435516639042,36.214801957521495,144.85920783008598,-0.12676727952966435,-0.5070691181186574,-0.09426589911584529,-0.37706359646338117
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,-6.0420300659872555e-18,72613.95396039194,0.6051548866241803,1.1253139644055654,0.05896256576877794,0.0,0.0,1.6086506147077023e-15,76895.45899651256,32668.003541646478,44227.45545486606,9.094947017729282e-13,68332.44892427132,24674.526226668524,43657.9226976028,-7.795668872339384e-13,1.05,15605.571114505186,0.05404738908671809,72.61395396039194,290.45581584156776,53.99673862079814,215.98695448319256,76.89545899651256,307.58183598605024,57.180524873026464,228.72209949210585,32.66800354164648,130.6720141665859,24.292378424452234,97.16951369780894,44.22745545486606,176.90982181946424,32.88814644857421,131.55258579429685,9.094947017729283e-16,3.637978807091713e-15,6.763128160659176e-16,2.7052512642636702e-15,68.33244892427132,273.3297956970853,50.81295236856982,203.25180947427927,24.674526226668522,98.69810490667409,18.348318340854846,73.39327336341938,43.6579226976028,174.6316907904112,32.46463402771497,129.8585361108599,-7.7956688723393845e-16,-3.1182675489357538e-15,-5.796966994850722e-16,-2.3187867979402887e-15
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.007842640306182558,72509.86271474841,0.606836543320044,1.1354472849070536,0.06342806299381398,0.0,0.0,1.524637718686647e-15,77109.02285469227,32625.64459014162,44420.26121208926,63.117052461400036,67910.70257480454,24370.4605920699,43583.00768076847,-42.765698033829274,1.05,15605.571114505186,0.05404738908671809,72.50986271474841,290.03945085899363,53.91933493352899,215.67733973411595,77.10902285469227,308.4360914187691,57.33933390627742,229.35733562510967,32.62564459014162,130.50257836056647,24.2608797233361,97.0435188933444,44.42026121208926,177.68104484835703,33.03151947138254,132.12607788553015,0.06311705246140004,0.25246820984560014,0.04693471155877856,0.18773884623511425,67.91070257480455,271.6428102992182,50.49933596078055,201.9973438431222,24.3704605920699,97.4818423682796,18.122210937256572,72.48884374902629,43.58300768076847,174.33203072307387,32.408926186974305,129.63570474789722,-0.04276569803382928,-0.1710627921353171,-0.0318011634503231,-0.1272046538012924
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.030413556047206188,72395.99539276335,0.6090384150560397,1.1433350063653471,0.06687475636784082,0.0,0.0,1.2140547723554227e-15,77237.45994666172,32482.408736432146,44640.29895478919,114.75225544038179,67554.53083886497,24098.428989816523,43543.5856260367,-87.48377698824382,1.05,15605.571114505186,0.05404738908671809,72.39599539276335,289.5839815710534,53.83466162093082,215.33864648372327,77.23745994666172,308.94983978664686,57.43484150097571,229.73936600390283,32.48240873643215,129.9296349457286,24.1543675651069,96.6174702604276,44.640298954789195,178.56119581915678,33.19514257453651,132.78057029814605,0.11475225544038178,0.45900902176152714,0.08533136133230214,0.34132544532920855,67.55453083886498,270.2181233554599,50.23448174088592,200.93792696354367,24.098428989816522,96.39371595926609,17.919924482348954,71.67969792939581,43.5435856260367,174.1743425041468,32.379611402843324,129.5184456113733,-0.08748377698824382,-0.3499351079529753,-0.06505414430635556,-0.26021657722542224
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.06509878715881898,72250.50805620305,0.6119675768455398,1.1479054798587682,0.06886032986353455,0.0,0.0,1.5776922792909543e-15,77225.70187376115,32186.018947490185,44890.44847608839,149.23445018255222,67275.31423864495,23870.187774932427,43539.48820593909,-134.36174222656314,1.05,15605.571114505186,0.05404738908671809,72.25050805620305,289.0020322248122,53.72647522897138,214.90590091588552,77.22570187376115,308.9028074950446,57.42609803564338,229.7043921425735,32.18601894749018,128.74407578996073,23.9339680263061,95.7358721052244,44.890448476088395,179.56179390435358,33.38115721195838,133.52462884783353,0.14923445018255221,0.5969378007302089,0.11097279737887858,0.4438911895155143,67.27531423864495,269.1012569545798,50.026852422299406,200.10740968919762,23.870187774932425,95.4807510997297,17.750201164027626,71.0008046561105,43.53948820593909,174.15795282375635,32.37656450469271,129.50625801877084,-0.13436174222656314,-0.5374469689062525,-0.0999132464209311,-0.3996529856837244
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-3.0,-1.0612244897959187,0.10824164708279772,72099.33361731304,0.6154263575146993,1.1495247443583496,0.06956176929379052,0.0,0.0,1.5133154724163959e-15,77114.69082863661,31782.34876551121,45173.018128436925,159.32393468847974,67083.97640598948,23697.328703584106,43570.64240624322,-183.99470383784353,1.05,15605.571114505186,0.05404738908671809,72.09933361731304,288.39733446925214,53.614059829207555,214.45623931683022,77.11469082863661,308.45876331454645,57.34354868995039,229.37419475980155,31.782348765511212,127.12939506204485,23.63379330620729,94.53517322482917,45.17301812843692,180.6920725137477,33.59127990639747,134.36511962558987,0.15932393468847975,0.637295738753919,0.1184754773456289,0.4739019093825156,67.08397640598947,268.3359056239579,49.884570968464736,199.53828387385894,23.697328703584105,94.78931481433642,17.62166077220541,70.48664308882164,43.570642406243216,174.28256962497287,32.39973119813126,129.59892479252505,-0.18399470383784353,-0.7359788153513741,-0.13682100187193244,-0.5472840074877298
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,-6.0420300659872555e-18,78911.452653582,0.6452618283237936,1.1259147733346038,0.059228514197255465,0.0,0.0,2.0969760925556426e-15,83585.26074740074,32945.72014497766,50639.54060242307,2.6356785235052207e-12,74237.64455976327,23040.088732312743,51197.55582745053,7.424446545085129e-13,1.05,15605.571114505186,0.05404738908671809,78.911452653582,315.645810614328,58.679645587777,234.718582351108,83.58526074740074,334.34104298960295,62.15515380956258,248.6206152382503,32.94572014497766,131.78288057991065,24.49889232464433,97.99556929857732,50.63954060242307,202.55816240969227,37.65626148491824,150.62504593967296,2.6356785235052207e-15,1.0542714094020883e-14,1.959926936354292e-15,7.839707745417168e-15,74.23764455976327,296.9505782390531,55.20413736599143,220.8165494639657,23.040088732312743,92.16035492925097,17.13292805618724,68.53171222474896,51.19755582745053,204.79022330980212,38.071209309804196,152.28483723921678,7.424446545085129e-16,2.9697786180340515e-15,5.5209209474768785e-16,2.2083683789907514e-15
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.00784264030618254,79269.37178665571,0.6484362572687357,1.135173715453468,0.06330806457345314,0.0,0.0,1.6747718902568518e-15,84287.76229442237,33017.44847642285,51222.75945794412,47.55436005539541,74250.98127888904,22720.15098234547,51579.51005682176,-48.679760278166285,1.05,15605.571114505186,0.05404738908671809,79.26937178665571,317.07748714662284,58.94579919630389,235.78319678521555,84.28776229442236,337.15104917768946,62.67754365815729,250.71017463262916,33.01744847642285,132.0697939056914,24.552230502136553,98.20892200854621,51.22275945794412,204.8910378317765,38.089951077382366,152.35980430952947,0.04755436005539541,0.19021744022158163,0.035362078638372076,0.1414483145534883,74.25098127888904,297.00392511555617,55.21405473445048,220.8562189378019,22.72015098234547,90.88060392938188,16.895017928481863,67.58007171392745,51.57951005682176,206.31804022728704,38.35523574774912,153.42094299099648,-0.048679760278166284,-0.19471904111266514,-0.036198941780487895,-0.14479576712195158
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.030413556047206164,80636.98407253867,0.6555717051500835,1.144409611417425,0.06734236344052388,0.0,0.0,1.4607387871359943e-15,86067.2691606993,33183.69980384576,52795.4923948237,88.07696202983908,75206.69898437803,22372.561208254087,52931.157898364894,-97.02012224094305,1.05,15605.571114505186,0.05404738908671809,80.63698407253868,322.5479362901547,59.96277457235483,239.85109828941933,86.0672691606993,344.2690766427972,64.00080953050853,256.00323812203413,33.18369980384576,132.73479921538305,24.67585728435409,98.70342913741636,52.7954923948237,211.1819695792948,39.25945700126207,157.03782800504828,0.08807696202983908,0.35230784811935634,0.06549524489237045,0.2619809795694818,75.20669898437804,300.82679593751214,55.9247396142011,223.6989584568044,22.372561208254087,89.49024483301635,16.63654537389391,66.54618149557564,52.931157898364894,211.72463159345958,39.36033974259536,157.44135897038143,-0.09702012224094306,-0.38808048896377223,-0.07214550228816392,-0.2885820091526557
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.06509878715881894,82242.06981137916,0.6662258382980015,1.1475030600516125,0.06868584394383467,0.0,0.0,1.1996365276733795e-15,87890.93578406151,32925.397342356846,54840.40999834808,125.12844335659385,76593.20383869682,21991.34735849472,54743.17380854962,-141.31732834751878,1.05,15605.571114505186,0.05404738908671809,82.24206981137915,328.9682792455166,61.15633848641209,244.62535394564836,87.89093578406151,351.56374313624605,65.35691320786614,261.42765283146457,32.925397342356845,131.70158936942738,24.48378000805354,97.93512003221416,54.84040999834808,219.36163999339232,40.780085961899644,163.12034384759858,0.12512844335659384,0.5005137734263754,0.09304723791296042,0.3721889516518417,76.59320383869682,306.3728153547873,56.95576376495807,227.82305505983228,21.99134735849472,87.96538943397888,16.353069492449517,65.41227796979807,54.74317380854962,218.97269523419848,40.707779788792834,162.83111915517134,-0.14131732834751878,-0.5652693133900751,-0.1050855162842766,-0.4203420651371064
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.1082416470827977,83149.03274276966,0.6826230067789715,1.1325135297536086,0.062139596257998524,0.0,0.0,1.3038447605273202e-15,88315.88006664847,31236.140431711905,56922.27920491348,157.46043002308312,77982.18541889086,21563.56968337858,56596.60627835167,-177.9905428394016,1.05,15605.571114505186,0.05404738908671809,83.14903274276966,332.59613097107865,61.83076864306985,247.3230745722794,88.31588006664848,353.2635202665939,65.67290764287193,262.69163057148774,31.236140431711906,124.94456172684762,23.227625248636006,92.91050099454402,56.92227920491348,227.68911681965392,42.32819264468568,169.31277057874271,0.15746043002308313,0.6298417200923325,0.11708974955023925,0.468358998200957,77.98218541889086,311.92874167556346,57.988629643267785,231.95451857307114,21.56356968337858,86.25427873351433,16.03496810764325,64.139872430573,56.596606278351665,226.38642511340666,42.086017760488886,168.34407104195554,-0.1779905428394016,-0.7119621713576064,-0.13235622486437684,-0.5294248994575074
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,-6.0420300659872555e-18,78911.452653582,0.6452618283237936,1.1259147733346038,0.059228514197255465,0.0,0.0,2.0969760925556426e-15,83585.26074740074,32945.72014497766,50639.54060242307,2.6356785235052207e-12,74237.64455976327,23040.088732312743,51197.55582745053,7.424446545085129e-13,1.05,15605.571114505186,0.05404738908671809,78.911452653582,315.645810614328,58.679645587777,234.718582351108,83.58526074740074,334.34104298960295,62.15515380956258,248.6206152382503,32.94572014497766,131.78288057991065,24.49889232464433,97.99556929857732,50.63954060242307,202.55816240969227,37.65626148491824,150.62504593967296,2.6356785235052207e-15,1.0542714094020883e-14,1.959926936354292e-15,7.839707745417168e-15,74.23764455976327,296.9505782390531,55.20413736599143,220.8165494639657,23.040088732312743,92.16035492925097,17.13292805618724,68.53171222474896,51.19755582745053,204.79022330980212,38.071209309804196,152.28483723921678,7.424446545085129e-16,2.9697786180340515e-15,5.5209209474768785e-16,2.2083683789907514e-15
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.007842640306182558,78641.8457944497,0.6462196063333505,1.1346535216749438,0.06307980208857913,0.0,0.0,1.3526646115859454e-15,83602.55786304416,32920.03588016804,50634.9365466366,47.585436239534346,73681.13372585527,22724.910446787966,51004.868714598095,-48.645435530772076,1.05,15605.571114505186,0.05404738908671809,78.64184579444971,314.56738317779883,58.47916220532848,233.9166488213139,83.60255786304415,334.4102314521766,62.16801618354651,248.67206473418605,32.920035880168044,131.68014352067217,24.47979315075347,97.91917260301388,50.6349365466366,202.5397461865464,37.65283784547515,150.6113513819006,0.047585436239534346,0.19034174495813738,0.035385187317913167,0.14154074927165267,73.68113372585526,294.72453490342104,54.790308227110444,219.16123290844178,22.724910446787966,90.89964178715186,16.898557131947033,67.59422852778813,51.004868714598096,204.01947485839239,37.927924512587886,151.71169805035154,-0.04864543553077207,-0.1945817421230883,-0.03617341742446287,-0.14469366969785147
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.030413556047206188,78439.21312761685,0.647451857569892,1.1440711153063208,0.06719511973171538,0.0,0.0,1.3250014074250542e-15,83709.9454453886,32933.71286657829,50689.7443495707,86.48822923959634,73168.48080984509,22384.97006101709,50881.48414202167,-97.97339319367693,1.05,15605.571114505186,0.05404738908671809,78.43921312761685,313.7568525104674,58.32848175687119,233.31392702748477,83.7099454453886,334.8397817815544,62.247871072293314,248.99148428917326,32.93371286657829,131.73485146631316,24.489963546662736,97.95985418665094,50.689744349570695,202.75897739828278,37.69359368437392,150.7743747374957,0.08648822923959634,0.34595291695838537,0.06431384125664746,0.25725536502658986,73.1684808098451,292.6739232393804,54.40909244144905,217.6363697657962,22.384970061017093,89.53988024406837,16.645772768116146,66.58309107246458,50.88148414202167,203.52593656808668,37.83617404106168,151.34469616424673,-0.09797339319367693,-0.3918935727747077,-0.07285436772878773,-0.2914174709151509
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.06509878715881898,78286.14306125912,0.6490980926137114,1.153102588917577,0.07110789318893804,0.0,0.0,1.6310733746582941e-15,83852.90576023306,32934.04761275668,50803.188959854066,115.66918762231825,72719.38036228518,22039.594713856153,50827.58331844081,-147.79767001178735,1.05,15605.571114505186,0.05404738908671809,78.28614306125912,313.1445722450365,58.2146567423527,232.8586269694108,83.85290576023306,335.4116230409322,62.354178336018606,249.41671334407442,32.93404761275668,131.73619045102672,24.490212468542243,97.96084987416897,50.80318895985407,203.21275583941627,37.777952662715066,151.11181065086026,0.11566918762231825,0.462676750489273,0.08601320476129415,0.3440528190451766,72.71938036228518,290.8775214491407,54.07513514868679,216.30054059474716,22.039594713856154,88.15837885542462,16.388946891964448,65.55578756785779,50.82758331844081,203.31033327376323,37.79609264453108,151.18437057812432,-0.14779767001178734,-0.5911906800471494,-0.10990438780874756,-0.43961755123499024
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-2.0,-0.8571428571428572,0.10824164708279772,78044.96102036242,0.6523279578140809,1.1573838573660147,0.07295125382006294,0.0,0.0,1.4698664904463324e-15,83738.4387811358,32626.464193170345,50977.596446127805,134.3781418376534,72351.48325958905,21704.896520998373,50844.22363405733,-197.63689546665893,1.05,15605.571114505186,0.05404738908671809,78.04496102036242,312.1798440814497,58.03531044715669,232.14124178862676,83.7384387811358,334.9537551245432,62.26905911011336,249.07623644045344,32.62646419317034,130.50585677268137,24.261489191463106,97.04595676585242,50.977596446127805,203.91038578451122,37.90764447725212,151.63057790900848,0.1343781418376534,0.5375125673506136,0.09992544139813901,0.39970176559255605,72.35148325958905,289.4059330383562,53.801561784200004,215.20624713680002,21.70489652099837,86.81958608399349,16.140060695153668,64.56024278061467,50.84422363405733,203.37689453622932,37.80846661294771,151.23386645179085,-0.19763689546665894,-0.7905475818666358,-0.1469655239013731,-0.5878620956054924
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,-6.0420300659872555e-18,80537.24205271601,0.69353507599043,1.0618603247962894,0.030002189795470865,0.0,0.0,1.5463596487653209e-15,82953.53567438538,28616.012008743503,54337.52366564189,2.1530894980746872e-12,78120.94843104665,20747.667522508444,57373.28090853821,5.19711258155959e-13,1.05,15605.571114505186,0.05404738908671809,80.53724205271601,322.14896821086404,59.888605029448335,239.55442011779334,82.95353567438538,331.8141426975415,61.68539432412784,246.74157729651137,28.616012008743503,114.46404803497401,21.279261581714362,85.11704632685745,54.337523665641896,217.35009466256759,40.4061327424135,161.624530969654,2.1530894980746873e-15,8.612357992298749e-15,1.6010670747682947e-15,6.404268299073179e-15,78.12094843104666,312.4837937241866,58.091815734768836,232.36726293907535,20.747667522508443,82.99067009003377,15.428251997063734,61.71300798825494,57.37328090853821,229.49312363415285,42.66356373770511,170.65425495082044,5.197112581559589e-16,2.0788450326238357e-15,3.8646446632338143e-16,1.5458578652935257e-15
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.00784264030618254,81101.08740507145,0.6933137791817716,1.0606346035561462,0.029425208841735436,0.0,0.0,1.2583892134425092e-15,83487.50383925751,28788.193236514293,54734.33837985793,-35.02777711472288,78714.67097088537,20954.478860970325,57722.66442926459,37.52768065046354,1.05,15605.571114505186,0.05404738908671809,81.10108740507145,324.4043496202858,60.30788821750191,241.23155287000765,83.48750383925751,333.95001535703005,62.082460423105935,248.32984169242374,28.788193236514292,115.15277294605717,21.407297919694507,85.62919167877803,54.73433837985793,218.93735351943172,40.701209642042144,162.80483856816858,-0.03502777711472288,-0.14011110845889152,-0.026047138630722996,-0.10418855452289198,78.71467097088538,314.8586838835415,58.53331601189788,234.13326404759152,20.954478860970326,83.8179154438813,15.582039763432094,62.32815905372838,57.72266442926459,230.89065771705836,42.92337014705402,171.6934805882161,0.03752768065046354,0.15011072260185415,0.027906101411764053,0.11162440564705621
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.030413556047206164,82638.49455526043,0.6973234554366496,1.0594630191961114,0.028873069650613183,0.0,0.0,1.8730570090678578e-15,85024.52156437628,28988.957931852354,56110.881270512815,-75.31763798887343,80252.46754614457,21035.347475611357,59140.6398802011,76.4801903321172,1.05,15605.571114505186,0.05404738908671809,82.63849455526044,330.55397822104175,61.45112539871617,245.8045015948647,85.02452156437627,340.0980862575051,63.22540802246186,252.90163208984745,28.988957931852354,115.95583172740942,21.556589318760405,86.22635727504162,56.11088127051281,224.44352508205125,41.72482593909096,166.89930375636385,-0.07531763798887343,-0.30127055195549374,-0.056007235389487715,-0.22402894155795086,80.25246754614457,321.0098701845783,59.676842774970474,238.7073710998819,21.035347475611356,84.14138990244543,15.642174781692905,62.56869912677162,59.1406398802011,236.5625595208044,43.97779626791628,175.91118507166513,0.0764801903321172,0.3059207613284688,0.056871725361282544,0.22748690144513017
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.06509878715881894,84737.38072363456,0.7025517713926602,1.060451972651929,0.02933918065273984,0.0,0.0,1.5218852556662507e-15,87223.50604472526,29358.549396938088,57985.18818138553,-120.23153359835202,82251.25540254384,21051.937248577957,61079.605679741915,119.71247422396972,1.05,15605.571114505186,0.05404738908671809,84.73738072363456,338.94952289453823,63.01188612922707,252.0475445169083,87.22350604472526,348.894024178901,64.86060323964233,259.4424129585693,29.358549396938088,117.43419758775235,21.831422634511227,87.32569053804491,57.98518818138553,231.94075272554213,43.11858643334464,172.47434573337856,-0.12023153359835202,-0.4809261343934081,-0.08940582821352924,-0.35762331285411697,82.25125540254385,329.0050216101754,61.1631690188118,244.6526760752472,21.051937248577957,84.20774899431183,15.654511165897302,62.61804466358921,61.07960567974192,244.31842271896767,45.419638004417514,181.67855201767006,0.11971247422396972,0.47884989689587887,0.08901984849697939,0.35607939398791755
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.1082416470827977,86996.01036668767,0.7073030839868893,1.0637228758863533,0.030877632181590616,0.0,0.0,1.6523639047137928e-15,89682.2411760561,29882.645653471056,59967.68250034706,-168.08697776203732,84309.77955731924,21041.872707169467,63097.4103534801,170.49649666967986,1.05,15605.571114505186,0.05404738908671809,86.99601036668767,347.9840414667507,64.6914343128124,258.7657372512496,89.6822411760561,358.7289647042244,66.68895262682295,266.7558105072918,29.882645653471055,119.53058261388422,22.221147846163877,88.88459138465551,59.96768250034706,239.87073000138824,44.59279657781045,178.3711863112418,-0.16808697776203732,-0.6723479110481493,-0.12499179715137564,-0.49996718860550254,84.30977955731925,337.239118229277,62.693915998801856,250.77566399520742,21.041872707169468,84.16749082867787,15.647027033962154,62.588108135848614,63.0974103534801,252.3896414139204,46.920105416164525,187.6804216646581,0.17049649666967986,0.6819859866787195,0.126783548675178,0.507134194700712
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,-6.0420300659872555e-18,80537.24205271601,0.69353507599043,1.0618603247962894,0.030002189795470865,0.0,0.0,1.5463596487653209e-15,82953.53567438538,28616.012008743503,54337.52366564189,2.1530894980746872e-12,78120.94843104665,20747.667522508444,57373.28090853821,5.19711258155959e-13,1.05,15605.571114505186,0.05404738908671809,80.53724205271601,322.14896821086404,59.888605029448335,239.55442011779334,82.95353567438538,331.8141426975415,61.68539432412784,246.74157729651137,28.616012008743503,114.46404803497401,21.279261581714362,85.11704632685745,54.337523665641896,217.35009466256759,40.4061327424135,161.624530969654,2.1530894980746873e-15,8.612357992298749e-15,1.6010670747682947e-15,6.404268299073179e-15,78.12094843104666,312.4837937241866,58.091815734768836,232.36726293907535,20.747667522508443,82.99067009003377,15.428251997063734,61.71300798825494,57.37328090853821,229.49312363415285,42.66356373770511,170.65425495082044,5.197112581559589e-16,2.0788450326238357e-15,3.8646446632338143e-16,1.5458578652935257e-15
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.007842640306182558,80542.4949865714,0.6904912499095054,1.0612508553718016,0.029715381421032024,0.0,0.0,1.553546492996194e-15,82935.84594569892,28825.830933086418,54144.98575191126,-34.970739298776756,78149.14402744386,21028.532054079245,57082.79031630425,37.82165706034943,1.05,15605.571114505186,0.05404738908671809,80.5424949865714,322.1699799462856,59.89251118358141,239.57004473432565,82.93584594569892,331.74338378279566,61.67223999766496,246.68895999065984,28.82583093308642,115.30332373234567,21.43528583046442,85.74114332185768,54.144985751911264,216.57994300764506,40.26295889172389,161.05183556689556,-0.034970739298776754,-0.13988295719510702,-0.02600472452336253,-0.10401889809345012,78.14914402744387,312.59657610977547,58.11278236949787,232.4511294779915,21.028532054079246,84.11412821631698,15.637106740152836,62.548426960611344,57.08279031630425,228.331161265217,42.447550923016436,169.79020369206575,0.03782165706034943,0.1512866282413977,0.028124706328581387,0.11249882531432555
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.030413556047206188,80614.27063723258,0.6874624160734198,1.0612905537111539,0.02973406810641334,0.0,0.0,1.3607969659183715e-15,83011.26085070889,29097.150434555646,53989.38056694253,-75.27015078929094,78217.28042375627,21290.159949926103,56849.181957594374,77.93851623577694,1.05,15605.571114505186,0.05404738908671809,80.61427063723258,322.4570825489303,59.945884548295915,239.78353819318366,83.0112608507089,332.0450434028356,61.728319562154134,246.91327824861654,29.097150434555648,116.38860173822259,21.637042757398195,86.54817102959278,53.98938056694253,215.95752226777012,40.147248728008236,160.58899491203294,-0.07527015078929093,-0.30108060315716373,-0.05597192325230416,-0.22388769300921663,78.21728042375626,312.86912169502506,58.16344953443768,232.65379813775073,21.290159949926103,85.16063979970441,15.831656855350499,63.326627421401994,56.849181957594375,227.3967278303775,42.27383652245134,169.09534608980536,0.07793851623577694,0.31175406494310776,0.057956156635839036,0.23182462654335614
