eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_norm,raw_partner_alignment_error_mean,raw_partner_alignment_error_max,best_partner_alignment_error_mean,best_partner_alignment_error_max,partner_min_singular_value_mean,partner_min_singular_value_min,partner_mean_singular_value_mean,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.7796182600786289,88268.64217697844,0.9862279131109516,0.0036096620820203606,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.0032277337608009283,88587.2621476761,854.1804700173275,87697.07533994358,36.006337715159326,87950.02220628077,1443.8707551977905,86408.92219473395,97.22925634904082
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.7796182600786289,79836.44020088422,0.9872842431249025,0.03794976091325095,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.003741978636930657,82866.21401867284,1235.206319855508,81720.42894182801,-89.4212430106984,76806.66638309561,787.9815502038953,75922.089933205,96.59489968671306
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.7424019163353345,67558.08648025912,0.7441818316661094,0.04735575783440487,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.004958728771466657,70757.35086337406,15764.66053722675,54589.70782756475,402.9824985825355,64358.82209714419,18448.011996321955,45961.29325390855,-50.483153086304
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.7424019163353345,106992.43231960824,0.7882026798216555,-0.18624618420474584,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.012750979407340804,87065.50006129668,9737.882870055251,77249.28969437156,78.3274968698551,126919.3645779198,34533.369057162294,91414.15405553309,971.8414652244314
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.7424019163353345,96463.49169994879,0.9241357414036144,-0.014209407861485798,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.010192005648223985,95092.80260264117,5510.843853224373,89276.80111674064,305.1576326761453,97834.18079725641,8719.58905731987,89013.91972428652,100.67201565004295
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.7424019163353345,80673.22016439983,0.9765189805741046,0.03265006572506918,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.008850886889105696,83307.20610502045,1737.5785946498702,81678.09248487916,-108.46497450858251,78039.23422377919,2034.4325595198918,75879.76894426085,125.03271999841975
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.7796182600786289,68452.23028068134,0.7189051102980942,0.020276013751408105,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.0016596221283957564,69840.168643167,17115.68304549894,52503.315468661014,221.1701290070476,67064.2919181957,21189.73276986047,45918.00085150652,-43.44170317129333
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.7796182600786289,87748.63699663474,0.9633339714209518,-0.08493260104436556,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.007121794663036993,80295.9170184127,2916.805856627295,77369.41604269216,9.695119093224307,95201.35697485677,3064.9636745500047,91693.06988679506,443.3234135117
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.7796182600786289,88268.64217697844,0.9862279131109516,0.0036096620820203606,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.0032277337608009283,88587.2621476761,854.1804700173275,87697.07533994358,36.006337715159326,87950.02220628077,1443.8707551977905,86408.92219473395,97.22925634904082
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.7796182600786289,79836.44020088422,0.9872842431249025,0.03794976091325095,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.003741978636930657,82866.21401867284,1235.206319855508,81720.42894182801,-89.4212430106984,76806.66638309561,787.9815502038953,75922.089933205,96.59489968671306
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.7424019163353345,70393.60347859467,0.7149253227561394,0.03775189339620909,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.007457680029826092,73051.09529289359,17989.60740455494,54529.81824829703,531.6696400416101,67736.11166429575,21760.422648022315,46122.52112550695,-146.83210923351638
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.7424019163353345,103028.27123858,0.8175598347364667,-0.15709058233161155,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.020266447807744177,86843.50011309223,9472.208913109169,77178.65881541342,192.6323845696242,119213.04236406775,27117.916510233554,91284.89399858122,810.2318552529948
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.7424019163353345,97470.97061731602,0.917101258295183,0.0039029461358585063,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.018112457243188232,97851.39456544525,7883.171886401791,89477.48307420412,490.739604839355,97090.54666918679,7627.267926272513,89304.01652658252,159.2622163317823
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.7424019163353345,81845.326554511,0.9612825826865113,0.03130919797247077,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.012774685669182224,84407.83808672772,3034.8914654537193,81590.22002655029,-217.2734052763021,79282.81502229431,3286.0829769923953,75762.75375573219,233.97828956970648
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.2441010979513234,64906.1096955513,0.7572833972912235,0.038745607766202554,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.7458420767094884e-15,67420.93636344525,15304.949924801274,52132.686489086256,-16.700050442266644,62391.28302765735,16379.851241429351,46171.95202132156,-160.5202350935642
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.2441010979513234,107712.51052586571,0.7796104037119579,-0.15052572516681548,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.7224488427222557e-15,91499.00676942154,14492.59922215381,77039.30139839284,-32.89385112511099,123926.0142823099,32994.80860618707,90908.2862334045,22.91944271833846
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.2441010979513234,96099.87405488838,0.9159241090097862,-0.016564159458219936,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.5484536303045822e-15,94508.06041712835,5555.072756183001,88964.6863223613,-11.69866141592843,97691.6876926484,10637.053739082094,87075.6967169913,-21.062763424987217
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.2441010979513234,80882.71946100355,0.9694524490359251,0.041124033155215164,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.3326442748386915e-15,84208.94309780184,3050.1291774521706,81132.70141550983,26.11250483980632,77556.49582420528,1847.5057585228703,75691.19951680131,17.790548881103064
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.7654993201118669,67979.84277214689,0.7246342367749669,0.005611630074188214,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.0051625973480189085,68361.32050228566,16099.086146818436,52508.10699802544,-245.87264255821296,67598.36504200812,21642.258384911253,46012.93596852839,-56.829311431523124
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.7654993201118669,97292.13460980798,0.8628497820305859,-0.09871588515860963,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.01265719670390878,87687.8554228302,10872.255277988594,76604.66482224094,210.93532260063319,106896.41379678578,15967.378723629075,91292.32946048553,-363.2943873288178
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.7654993201118669,98778.32816418336,0.8940359965531102,-0.04776081700390912,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.010698080643665049,94060.59450878171,5172.920362207025,89132.74553132283,-245.07138474815517,103496.061819585,15728.158979932507,87490.01658490881,277.886254743671
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.7654993201118669,80791.90548141956,0.969343908706162,0.040615171535180135,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.008546401430489542,84073.28258120148,2843.8060715466454,81116.49783908721,112.97867056763792,77510.52838163765,2075.609391706781,75513.78506326886,-78.8660733380011
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.2441010979513234,64906.1096955513,0.7572833972912235,0.038745607766202554,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.7458420767094884e-15,67420.93636344525,15304.949924801274,52132.686489086256,-16.700050442266644,62391.28302765735,16379.851241429351,46171.95202132156,-160.5202350935642
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.2441010979513234,107712.51052586571,0.7796104037119579,-0.15052572516681548,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.7224488427222557e-15,91499.00676942154,14492.59922215381,77039.30139839284,-32.89385112511099,123926.0142823099,32994.80860618707,90908.2862334045,22.91944271833846
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.2441010979513234,96099.87405488838,0.9159241090097862,-0.016564159458219936,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.5484536303045822e-15,94508.06041712835,5555.072756183001,88964.6863223613,-11.69866141592843,97691.6876926484,10637.053739082094,87075.6967169913,-21.062763424987217
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.2441010979513234,80882.71946100355,0.9694524490359251,0.041124033155215164,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,1.3326442748386915e-15,84208.94309780184,3050.1291774521706,81132.70141550983,26.11250483980632,77556.49582420528,1847.5057585228703,75691.19951680131,17.790548881103064
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,-4.0,-1.3251028806584362,0.7654993201118669,65174.01371018711,0.7539573924876881,0.02552388657237894,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.008095639770353776,66837.5078435926,15060.919482440198,52130.19727499812,-353.6089138457154,63510.519576781626,17601.70912512909,46146.6615947809,-237.8511431283603
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,0.0,-0.3539094650205761,0.7654993201118669,96383.70620613203,0.8674439150189099,-0.0768849694806716,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.018013037998713108,88973.24789603955,12535.42609802921,76265.94037019523,171.8814278151147,103794.16451622451,13304.833776563843,90948.97854076393,-459.6478011032405
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,2.0,0.10699588477366273,0.7654993201118669,98859.84461332869,0.8975026776910947,-0.023144895930680757,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.015587724520295176,96571.74379802993,7582.0525794692385,89391.2852371365,-401.5940185758241,101147.94542862746,12870.008815425568,88062.66527603961,215.27133716229514
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,sewn_time_reversed_valley,9,3,6,196,1.0,4.0,0.6995884773662553,0.7654993201118669,81734.04130617529,0.9522991734373777,0.04380324515701054,1.4147287673319455,1.4352857017915213,1.375168691461797,1.3818411297044482,0.008382844597422893,0.0002274252896963874,0.05444457581969696,0.0,0.0,0.012322249953579691,85314.25755518292,4552.164698535759,80561.61681397699,200.47604267018934,78153.82505716768,3221.7382737856688,75108.90314115745,-176.81635777544568
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,-5.25549360769305e-18,61396.48653246244,0.5993104042699813,0.09064826827386602,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.482202406103484e-15,66961.9717147299,28973.29878586642,37988.672928863474,-1.8055353399101623e-12,55831.00135019498,20228.567950005396,35602.43340018959,-2.1526501817110727e-14
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,-5.25549360769305e-18,84438.92605120914,0.6992922908621821,0.03940798677738512,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5047842711544798e-15,87766.49413253179,30302.075434071336,57464.41869846046,-1.2808268581180884e-12,81111.35796988649,20480.7965957621,60630.5613741244,-7.964805672330969e-13
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,-5.25549360769305e-18,86133.95975326152,0.722095067945975,0.011284352765128366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5936728320059625e-15,87105.92574017469,24408.998506586482,62696.92723358819,-2.7123392289559518e-12,85161.99376634834,23465.105958962038,61696.887807386316,1.2915901090266437e-13
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,-5.25549360769305e-18,83151.8104437628,0.6671298222693287,0.031957618855950054,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.289274615442307e-15,85809.14430910678,31550.933057597336,54258.211251509434,2.195703185345294e-12,80494.47657841882,23806.58278448745,56687.893793931355,9.686925817699828e-14
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.10867549702620574,66747.23482589377,0.6165354956864677,0.0907929006753441,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.566181203159925e-15,72807.40988779502,29859.7133970693,42400.03464641117,547.6618443145451,60687.05976399253,20897.649077386744,39904.044371755794,-114.63368515000393
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,0.10867549702620574,92992.6197240192,0.6996337281967197,0.06361914632508774,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5093338556005583e-15,98908.7308053948,35248.51712352759,63615.56548881835,44.648193048857834,87076.50864264357,20494.301976457868,66505.98097577237,76.22569041333267
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,0.10867549702620574,93065.77217031043,0.7456322962141397,0.011133974371988199,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5299613257412994e-15,94101.96409256397,24113.95489666391,70079.33786824948,-91.3286723493958,92029.58024805691,23665.54769907246,68706.35293633162,-342.32038734716076
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,0.10867549702620574,89567.37031888464,0.6917679345812437,0.027199335720975708,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5256413042532345e-15,92003.54329383293,31608.048597372836,60226.109150212724,169.3855462473823,87131.19734393634,23498.331714485605,63693.56039252372,-60.69476307298007
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,-5.25549360769305e-18,61396.48653246244,0.5993104042699813,0.09064826827386602,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.482202406103484e-15,66961.9717147299,28973.29878586642,37988.672928863474,-1.8055353399101623e-12,55831.00135019498,20228.567950005396,35602.43340018959,-2.1526501817110727e-14
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,-5.25549360769305e-18,84438.92605120914,0.6992922908621821,0.03940798677738512,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5047842711544798e-15,87766.49413253179,30302.075434071336,57464.41869846046,-1.2808268581180884e-12,81111.35796988649,20480.7965957621,60630.5613741244,-7.964805672330969e-13
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,-5.25549360769305e-18,86133.95975326152,0.722095067945975,0.011284352765128366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5936728320059625e-15,87105.92574017469,24408.998506586482,62696.92723358819,-2.7123392289559518e-12,85161.99376634834,23465.105958962038,61696.887807386316,1.2915901090266437e-13
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,-5.25549360769305e-18,83151.8104437628,0.6671298222693287,0.031957618855950054,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.289274615442307e-15,85809.14430910678,31550.933057597336,54258.211251509434,2.195703185345294e-12,80494.47657841882,23806.58278448745,56687.893793931355,9.686925817699828e-14
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.10867549702620576,62146.75913851001,0.5912291888856851,0.09879949864672354,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5683997584958845e-15,68286.82778391348,29616.190463708383,37957.280223513444,713.3570966916616,56006.69049310654,20630.667378459562,35528.67577115719,-152.65265651021397
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,0.10867549702620576,86094.18374992008,0.6861008811021118,0.061132399498461894,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.877389386448836e-15,91357.32778541418,33052.54990694659,58193.9313752168,110.84650325077791,80831.03971442598,20768.621016879028,59944.65928195775,117.75941558919536
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,0.10867549702620576,86344.73941714707,0.7246250510234657,0.013952457434051635,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.894538472776213e-15,87549.4607185191,24884.340820861806,62721.653020935715,-56.533123278425855,85140.01811577505,23031.67763403665,62413.46939058037,-305.1289088419418
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,0.10867549702620576,83246.97933091703,0.6756758335294646,0.025543230890684117,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.75217083081369e-15,85373.37614491866,30573.461032522588,54637.9409267602,161.9741856358872,81120.58251691541,23304.35518260931,57858.00336969474,-41.776035388636366
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.8266045636568451,58683.697913607015,0.8716975062893814,0.10455811221562296,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.0058229681823630565,64819.55458528566,11174.511480823616,53948.83324167411,-303.7901372120666,52547.84124192838,4149.0547286633955,48360.03302058711,38.75349267787048
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,0.0,-0.3865877712031558,0.8266045636568451,136723.54322588432,0.5878529301446842,-0.0175943220977864,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.012168905782599618,134317.9851680175,61277.74491348657,74243.32025190858,-1203.0799973776188,139129.10128375117,52154.468428426386,86503.3507582904,471.2820970343738
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,2.0,0.11045364891518705,0.8266045636568451,101127.65146587146,0.8797721065311016,0.08006851005622859,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.01489789347170886,109224.79184422937,16209.891353531772,93255.43363862584,-240.5331479282343,93030.51108751356,8276.407126163122,84683.1402787197,70.96368263074416
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,4.0,0.6863905325443787,0.8266045636568451,97081.61889792117,0.7832172928175621,0.011984892940039897,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.010260866964804518,98245.1317068585,24221.590912815365,74814.96105192615,-791.4202578830003,95918.10608898383,18809.279082631234,77257.04441922603,-148.21741287343946
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.8118615640214061,85859.80883490751,0.6015200830295886,0.32016158309926535,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.006288743896584264,113348.82115609178,55869.17108920009,54945.1401265169,2534.509940374798,58370.796513723224,9873.042133964755,48347.65855203945,150.09582771902873
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,0.0,-0.3865877712031558,0.8118615640214061,97879.6595941167,0.8257015947703316,0.003328404014783279,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.013233406465771607,98205.44264607539,22346.530357115073,75114.42880082726,744.4834881330694,97553.87654215803,10260.374981048208,86524.35324405142,769.1483170584049
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,2.0,0.11045364891518705,0.8118615640214061,106166.0666693592,0.8316521903088905,0.03679846081992111,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.013534142776858483,110072.81451409675,17557.6635976494,92625.00378582545,-109.85286937808604,102259.31882462166,17948.8691506559,83961.47997827911,348.96969568665105
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,4.0,0.6863905325443787,0.8118615640214061,104371.02482655057,0.7287205468934304,0.02044957238814594,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.010219777990436002,106505.36765396608,31963.590443863948,74719.51515791133,-177.73794780918922,102236.68199913503,24255.80574123523,77395.10542495214,585.7708329476621
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.8266045636568451,58683.697913607015,0.8716975062893814,0.10455811221562296,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.0058229681823630565,64819.55458528566,11174.511480823616,53948.83324167411,-303.7901372120666,52547.84124192838,4149.0547286633955,48360.03302058711,38.75349267787048
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,0.0,-0.3865877712031558,0.8266045636568451,136723.54322588432,0.5878529301446842,-0.0175943220977864,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.012168905782599618,134317.9851680175,61277.74491348657,74243.32025190858,-1203.0799973776188,139129.10128375117,52154.468428426386,86503.3507582904,471.2820970343738
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,same_valley,13,3,6,196,1.0,2.0,0.11045364891518705,0.8266045636568451,101127.65146587146,0.8797721065311016,0.08006851005622859,1.4122116850395199,1.4486321276686798,1.3381668608417645,1.3922878029754062,0.01851052650972459,0.00023017674842222883,0.10440524945324892,0.0,0.0,0.01489789347170886,109224.79184422937,16209.891353531772,93255.43363862584,-240.5331479282343,93030.51108751356,8276.407126163122,84683.1402787197,70.96368263074416
