eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,interband_pairing_weight_mean,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,3,3,6,196,1.0,0.0,1.6447748512965263e-17,1.3838375418199418,0.16101665280717944,0.0,0.0,1.331594887607384e-15,78972.36094746554,7502.236263505136,71470.1246839604,4.0421986745463475e-13,57067.65321860378,5123.311129375771,51944.34208922801,1.616879469818539e-12
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,3,3,6,196,1.0,0.0,0.027233168188107133,1.461599491738941,0.18752014423469618,0.0,0.0,1.2483441104449694e-15,85280.88437225025,8841.4368367592,75903.34291925112,536.1046162399414,58347.64232901254,4788.290172460032,53327.769041110325,231.5831154421774
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,3,3,6,196,1.0,0.0,0.09697653582712594,1.6501593726881603,0.2453284052983871,0.0,0.0,9.437737026306828e-16,99597.27999716118,11414.105468125079,86411.17293368543,1772.0015953506784,60356.15810545266,3962.7274128607346,56055.79391737833,337.63677521359364
