response_file,benchmark_source,current_pairing,benchmark_pairing,normalization,eta,mu_meV,delta0_meV,n_keep,current_nk,benchmark_nk,D_total_current_eV_A2,D_total_benchmark_eV_A2,D_total_relative_delta,D_conv_current_eV_A2,D_conv_benchmark_eV_A2,D_conv_relative_delta,D_geom_current_eV_A2,D_geom_benchmark_eV_A2,D_geom_relative_delta,D_cross_current_eV_A2,geom_fraction_current,geom_fraction_benchmark,units_note,interpretation_note
data/processed/bdg_response_gate_nk7_nkeep6.csv,MATBG_superfluid_weight_PRB_v2.tex,tau0_sigma0+eta*taux_sigmax,uniform_s,fixed_frobenius_norm,0.0,0.0,1.0,6,7,14,84.272932417637,129.3,-0.34823718161146955,24.596763099218844,54.0,-0.544504387051503,59.676169318418154,75.3,-0.20748779125606698,1.8561116362712843e-17,0.70812973521174,0.583,current raw/1000 gives eV A^2 per flavor; benchmark is per valley per spin,"Current eta=0 is the orbital-projected tr_sewn baseline, not necessarily the PRB band-diagonal uniform-s ansatz."
