eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,0.0,-0.2644628099173554,4.587698448864286e-18,57752.56020537084,0.7652688797281809,1.1345675542708464,0.06304206863896313,0.0,0.0,1.4197362538877737e-15,61393.401069913685,17589.333042987775,43804.06802692592,-2.5762752812617452e-12,54111.71934082801,9523.313268157002,44588.40607267101,3.946154697775102e-14
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,0.0,-0.2644628099173554,0.013108024695749019,58614.52737284782,0.7695199487842189,1.1329381395448506,0.06232629867700638,0.0,0.0,1.9183209027706895e-15,62267.7539126995,17559.05392031551,44750.16897095439,-41.46897857040445,54961.300832996145,9569.25951737029,45459.927232975715,-67.88591734986025
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,0.0,-0.2644628099173554,0.049799934572757845,59996.28380042092,0.7783934268475592,1.1251604588914865,0.058894592343757456,0.0,0.0,1.5410826234189834e-15,63529.74047698709,17193.42606978395,46401.28460803856,-64.97020083540815,56462.82712385475,9590.680154623606,47000.14128301813,-127.99431378698702
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,0.0,-0.2644628099173554,4.587698448864286e-18,57752.56020537084,0.7652688797281809,1.1345675542708464,0.06304206863896313,0.0,0.0,1.4197362538877737e-15,61393.401069913685,17589.333042987775,43804.06802692592,-2.5762752812617452e-12,54111.71934082801,9523.313268157002,44588.40607267101,3.946154697775102e-14
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,0.0,-0.2644628099173554,0.013108024695749008,57783.14751010132,0.7658222700407932,1.1365017770602976,0.06389031758640336,0.0,0.0,1.6034032839000354e-15,61474.93115566368,17654.375493679883,43865.98332484036,-45.42766285655262,54091.36386453895,9522.65535071086,44637.259067735235,-68.55055390712786
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,0.0,-0.2644628099173554,0.04979993457275786,57830.13635284243,0.7661178961714747,1.1382814866504856,0.06466944951531933,0.0,0.0,1.1170714135210414e-15,61569.97943617661,17731.48286626483,43927.587896341145,-89.09132642936719,54090.293269508256,9542.545134284546,44681.816899557176,-134.0687643334708
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,2.0,0.2148760330578514,4.587698448864286e-18,60161.39153069892,0.7619561384049366,1.1457877768683276,0.06794137726010241,0.0,0.0,1.3599887528966656e-15,64248.83932917887,18860.68007597733,45388.15925320155,7.009122391762443e-13,56073.94373221898,9781.419841822915,46292.52389039606,1.5051761490085031e-12
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,2.0,0.2148760330578514,0.013108024695749019,61181.22842277738,0.7634098715161693,1.1445601046333174,0.0674078121293945,0.0,0.0,1.1023299136582767e-15,65305.32117414552,18947.40905610273,46316.39250157232,41.519616470478475,57057.135671409225,9918.589847871988,47096.31495729546,42.23086624177562
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,2.0,0.2148760330578514,0.049799934572757845,63089.359914050816,0.7653279459261716,1.1401120478166897,0.06546949163695887,0.0,0.0,1.3179220708542058e-15,67219.78823532486,19204.08598300873,47940.79609787622,74.9061544399065,58958.93159277678,10254.001701867026,48627.3043677587,77.6255231510652
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,2.0,0.2148760330578514,4.587698448864286e-18,60161.39153069892,0.7619561384049366,1.1457877768683276,0.06794137726010241,0.0,0.0,1.3599887528966656e-15,64248.83932917887,18860.68007597733,45388.15925320155,7.009122391762443e-13,56073.94373221898,9781.419841822915,46292.52389039606,1.5051761490085031e-12
